-464.545,-1026.65,-2.32273
-464.97,-978.655,-2.21414
-470.56,-945.402,-2.13891
-475.693,-914.161,-2.06823
-480.391,-884.723,-2.00163
-488.57,-863.796,-1.95428
-498.61,-847.64,-1.91773
-499.535,-817.761,-1.85013
-500.876,-790.672,-1.78884
-501.617,-764.536,-1.72971
-502.518,-740.379,-1.67506
-504.074,-718.714,-1.62604
-505.457,-698.165,-1.57955
-507.523,-679.774,-1.53794
-510.069,-663.092,-1.5002
-512.685,-647.449,-1.46481
-515.128,-632.464,-1.43091
-520.965,-622.344,-1.40801
-435.149,-1708.97,-3.95592
-443.23,-1595.64,-3.6936
-448.746,-1491.23,-3.45191
-453.189,-1398.42,-3.23707
-460.719,-1326.88,-3.07146
-467.66,-1262.69,-2.92288
-473.834,-1204.1,-2.78726
-478.978,-1149.55,-2.66099
-466.832,-1061.43,-2.45701
-467.066,-1008.87,-2.33533
-467.541,-961.803,-2.22638
-475.134,-932.995,-2.1597
-483.046,-907.29,-2.1002
-490.162,-882.295,-2.04234
-495.466,-856.169,-1.98186
-503.888,-837.232,-1.93803
-505.663,-809.064,-1.87282
-505.768,-780.331,-1.80631
-505.723,-753.355,-1.74387
-507.036,-730.133,-1.69011
-508.55,-708.691,-1.64048
-509.88,-688.34,-1.59337
-511.458,-669.547,-1.54987
-514.217,-653.36,-1.5124
-516.793,-637.871,-1.47655
-519.527,-623.434,-1.44313
-524.045,-611.859,-1.41633
-530.58,-603.187,-1.39626
-529.879,-586.944,-1.35866
-439.247,-1685.13,-3.99317
-446.942,-1571.76,-3.72453
-454.535,-1475.5,-3.49643
-459.508,-1385.1,-3.2822
-465.492,-1309.59,-3.10328
-472.381,-1245.91,-2.95238
-478.571,-1187.99,-2.81512
-484.735,-1136.44,-2.69297
-478.081,-1061.85,-2.51621
-478.036,-1008.66,-2.39018
-478.529,-961.621,-2.27871
-486.372,-932.954,-2.21078
-493.969,-906.33,-2.14769
-498.038,-875.72,-2.07516
-503.029,-849.116,-2.01211
-510.864,-829.174,-1.96486
-513.786,-803.031,-1.90291
-513.83,-774.418,-1.8351
-513.7,-747.524,-1.77137
-515.694,-725.412,-1.71898
-516.756,-703.457,-1.66695
-517.676,-682.687,-1.61773
-519.039,-663.742,-1.57284
-520.753,-646.347,-1.53162
-523.793,-631.547,-1.49655
-526.633,-617.332,-1.46286
-532.863,-607.753,-1.44017
-535.225,-594.382,-1.40848
-534.536,-578.396,-1.3706
-533.794,-563.154,-1.33448
-439.58,-1811.09,-4.39582
-444.184,-1663.69,-4.03805
-451.029,-1548.55,-3.75859
-458.673,-1453.65,-3.52826
-465.114,-1368.77,-3.32225
-470.327,-1291.84,-3.13552
-478.198,-1231.37,-2.98874
-485.614,-1176.91,-2.85656
-492.222,-1126.65,-2.73457
-493.689,-1070.53,-2.59836
-489.42,-1008.21,-2.4471
-490.646,-962.606,-2.33641
-497.813,-932.272,-2.26278
-505.412,-905.35,-2.19744
-506.144,-868.885,-2.10893
-511.649,-843.201,-2.04659
-518.111,-821.01,-1.99273
-521.684,-796.053,-1.93216
-522.056,-768.17,-1.86448
-523.322,-743.481,-1.80455
-525.496,-721.683,-1.75165
-526.432,-699.647,-1.69816
-527,-678.515,-1.64687
-528.494,-659.818,-1.60149
-530.055,-642.303,-1.55898
-531.091,-625.171,-1.5174
-533.657,-610.742,-1.48238
-539.27,-600.486,-1.45748
-539.922,-585.391,-1.42084
-539.206,-569.624,-1.38258
-538.452,-554.606,-1.34613
-537.641,-540.264,-1.31132
-444.461,-1786.75,-4.44463
-450.816,-1647.55,-4.09835
-455.56,-1526.14,-3.79634
-462.47,-1430.11,-3.55747
-471.912,-1355.07,-3.3708
-480.503,-1287.76,-3.20335
-486.926,-1223.41,-3.04329
-493.018,-1165.85,-2.90011
-499.624,-1115.83,-2.77568
-504.395,-1067.2,-2.65471
-501.137,-1007.29,-2.50568
-503.052,-962.991,-2.39548
-509.581,-931.148,-2.31627
-515.937,-901.772,-2.2432
-515.254,-863.055,-2.14689
-520.638,-837.19,-2.08255
-525.87,-813.078,-2.02257
-529.385,-788.198,-1.96068
-530.563,-761.74,-1.89486
-533.029,-738.891,-1.83803
-535.513,-717.59,-1.78504
-536.282,-695.439,-1.72994
-536.194,-673.595,-1.6756
-538.035,-655.426,-1.6304
-540.365,-638.904,-1.5893
-540.783,-621.13,-1.54509
-541.072,-604.199,-1.50297
-544.762,-591.878,-1.47233
-545.055,-576.612,-1.43435
-544.293,-561.042,-1.39562
-543.483,-546.202,-1.3587
-542.44,-531.856,-1.32302
-542.772,-519.511,-1.29231
-469.19,-1839.25,-4.69192
-460.395,-1640.7,-4.18542
-465.579,-1520.91,-3.87983
-475.869,-1434.94,-3.66053
-484.789,-1357.42,-3.46278
-492.437,-1286.91,-3.28291
-499.773,-1224.45,-3.12358
-505.761,-1166.23,-2.97506
-509.246,-1109.03,-2.82914
-513.333,-1059.09,-2.70175
-513.548,-1006.56,-2.56773
-515.77,-962.775,-2.45604
-522.1,-930.291,-2.37318
-523.277,-891.85,-2.27511
-523.559,-855.15,-2.18149
-525.633,-824.195,-2.10253
-528.057,-796.151,-2.03098
-531.013,-770.955,-1.96671
-534.668,-748.537,-1.90952
-543.451,-734.598,-1.87396
-545.75,-713.116,-1.81916
-545.826,-690.208,-1.76072
-545.615,-668.38,-1.70504
-547.562,-650.439,-1.65927
-550.793,-635.033,-1.61997
-551.121,-617.257,-1.57463
-549.865,-598.743,-1.5274
-550.488,-583.221,-1.4878
-550.417,-567.8,-1.44846
-549.594,-552.414,-1.40921
-548.355,-537.389,-1.37088
-548.074,-524.013,-1.33676
-548.218,-511.671,-1.30528
-460.227,-1953.44,-5.11367
-474.169,-1811.35,-4.74171
-474.549,-1648,-4.31409
-481.994,-1534.36,-4.01663
-491.858,-1445.32,-3.78352
-500.366,-1365.29,-3.57404
-507.525,-1292.51,-3.3835
-513.776,-1226.65,-3.2111
-519.169,-1166.61,-3.05393
-516.96,-1097.11,-2.872
-516.219,-1037.88,-2.71694
-513.076,-979.98,-2.56537
-511.809,-931.01,-2.43718
-515.973,-895.921,-2.34533
-515.458,-856.111,-2.24111
-517.778,-824.133,-2.1574
-522.363,-798.174,-2.08945
-525.335,-771.842,-2.02051
-527.299,-746.033,-1.95295
-529.578,-722.497,-1.89134
-532.101,-700.908,-1.83483
-539.747,-687.28,-1.79915
-547.857,-675.104,-1.76728
-555.022,-662.56,-1.73444
-557.336,-645.16,-1.68889
-559.885,-629.049,-1.64672
-559.226,-610.356,-1.59778
-557.571,-591.646,-1.5488
-556.11,-574.147,-1.50299
-555.974,-558.901,-1.46308
-554.753,-543.374,-1.42244
-553.486,-528.58,-1.38371
-553.621,-515.814,-1.35029
-553.79,-503.686,-1.31854
-577.466,-513.006,-1.34294
-447.963,-2083.06,-5.59958
-465.147,-1922.63,-5.16832
-479.377,-1783.3,-4.79379
-491.262,-1661.38,-4.46603
-498.672,-1545.9,-4.15561
-508.364,-1454.72,-3.9105
-516.685,-1372.92,-3.69061
-523.807,-1299.05,-3.49205
-529.905,-1232.04,-3.3119
-511.272,-1118.79,-3.00748
-510.28,-1054.59,-2.83488
-511.899,-1002.25,-2.6942
-510.062,-948.72,-2.5503
-512.926,-908.617,-2.4425
-513.104,-867.617,-2.33229
-515.839,-834.316,-2.24277
-519.562,-805.324,-2.16483
-524.649,-780.68,-2.09859
-527.524,-754.768,-2.02893
-527.293,-726.495,-1.95293
-528.933,-702.727,-1.88904
-531.555,-681.859,-1.83294
-537.865,-666.955,-1.79288
-544.987,-653.986,-1.75802
-551.666,-641.313,-1.72395
-564.375,-636.205,-1.71022
-566.108,-619.39,-1.66502
-564.972,-600.486,-1.6142
-563.922,-582.721,-1.56645
-562.671,-565.714,-1.52073
-561.38,-549.563,-1.47731
-560.018,-534.172,-1.43594
-559.549,-520.381,-1.39887
-559.641,-507.773,-1.36497
-559.674,-495.712,-1.33255
-559.654,-484.166,-1.30152
-594.651,-502.751,-1.35147
-458.156,-2073.19,-5.72699
-475.91,-1914.24,-5.28792
-489.686,-1772.68,-4.89687
-501.057,-1648.95,-4.55508
-512.466,-1545.96,-4.27056
-526.957,-1467.39,-4.05352
-528.447,-1366.43,-3.77462
-535.461,-1292.26,-3.56974
-504.437,-1141.3,-3.15272
-505.633,-1076.71,-2.9743
-511.371,-1028.43,-2.84094
-513.941,-979.199,-2.70495
-510.604,-924.198,-2.55301
-512.001,-882.596,-2.43809
-514.549,-846.671,-2.33885
-517.974,-815.25,-2.25205
-521.762,-786.995,-2.174
-526.65,-762.593,-2.10659
-528.071,-735.24,-2.03103
-527.681,-707.485,-1.95437
-531.078,-686.611,-1.8967
-534.724,-667.485,-1.84387
-541.69,-653.641,-1.80563
-550.164,-642.451,-1.77471
-558.134,-631.39,-1.74416
-566.707,-621.662,-1.71729
-572.516,-609.562,-1.68386
-570.997,-590.575,-1.63141
-569.699,-572.865,-1.58249
-568.344,-556.057,-1.53606
-567.058,-540.198,-1.49225
-565.649,-525.04,-1.45038
-565.846,-512.091,-1.41461
-565.817,-499.576,-1.38004
-564.125,-486.223,-1.34315
-566.388,-476.82,-1.31718
-596.565,-490.811,-1.35582
-600.544,-483.105,-1.33454
-468.011,-2059.28,-5.85018
-486.605,-1903.19,-5.40675
-502.044,-1767.22,-5.02045
-514.104,-1645.15,-4.67368
-524.751,-1539.29,-4.37293
-534.588,-1447.51,-4.11222
-545.951,-1372.69,-3.89965
-522.932,-1227.16,-3.48621
-501.729,-1103.81,-3.1358
-504.563,-1044.75,-2.96801
-510.1,-997.534,-2.83388
-513.482,-951.298,-2.70253
-511.262,-899.826,-2.5563
-514.46,-862.337,-2.4498
-517.277,-827.646,-2.35125
-519.717,-795.396,-2.25963
-523.127,-767.256,-2.17969
-527.359,-742.524,-2.10943
-528.018,-714.858,-2.03083
-529.348,-690.115,-1.96054
-534.859,-672.396,-1.9102
-538.748,-653.93,-1.85774
-545.929,-640.559,-1.81976
-555.057,-630.259,-1.7905
-563.872,-620.261,-1.76209
-571.781,-609.901,-1.73266
-579.722,-600.184,-1.70506
-579.755,-583.069,-1.65644
-577.396,-564.566,-1.60387
-574.995,-547.024,-1.55404
-572.984,-530.766,-1.50785
-572.054,-516.316,-1.4668
-569.416,-501.087,-1.42354
-567.138,-486.91,-1.38326
-564.609,-473.196,-1.3443
-575.179,-470.845,-1.33762
-590.902,-472.722,-1.34295
-603.961,-472.432,-1.34213
-479.132,-2048.32,-5.98919
-497.698,-1891.28,-5.53
-513.08,-1754.75,-5.13081
-525.048,-1632.44,-4.77317
-537.738,-1532.57,-4.48115
-547.769,-1441.07,-4.21361
-555.74,-1357.61,-3.96957
-523.062,-1192.59,-3.48707
-504.257,-1077.86,-3.1516
-504.214,-1014.37,-2.96596
-508.834,-966.791,-2.82685
-513.867,-924.966,-2.70456
-515.542,-881.581,-2.5777
-517.604,-842.96,-2.46477
-520.581,-809.27,-2.36627
-523.095,-777.823,-2.27432
-524.362,-747.219,-2.18483
-527.072,-721.037,-2.10828
-528.566,-695.27,-2.03294
-532.507,-674.511,-1.97224
-537.759,-656.836,-1.92056
-542.616,-639.915,-1.87108
-551.691,-628.929,-1.83896
-560.142,-617.965,-1.8069
-567.998,-607.049,-1.77499
-575.654,-596.588,-1.7444
-585.73,-589.177,-1.72273
-589.343,-575.874,-1.68383
-586.868,-557.526,-1.63018
-584.371,-540.149,-1.57937
-579.835,-521.852,-1.52587
-575.568,-504.73,-1.47581
-573.16,-490.052,-1.43289
-570.818,-476.146,-1.39223
-568.217,-462.692,-1.35289
-572.903,-455.659,-1.33233
-582.643,-452.873,-1.32418
-606.922,-461.262,-1.34871
-490.524,-2035.71,-6.13158
-507.513,-1872.18,-5.63905
-521.324,-1730.82,-5.21325
-532.932,-1608.5,-4.84484
-547.139,-1513.77,-4.5595
-559.413,-1428.67,-4.30317
-570.043,-1351.83,-4.07173
-523.951,-1159.69,-3.49299
-509.252,-1056.71,-3.18282
-505.326,-986.879,-2.9725
-509.987,-940.648,-2.83325
-513.783,-897.773,-2.70411
-517.921,-859.753,-2.58959
-521.361,-824.251,-2.48266
-523.886,-790.594,-2.38129
-527.155,-760.941,-2.29197
-529.259,-732.144,-2.20523
-529.28,-702.886,-2.11711
-531.565,-678.77,-2.04447
-535.918,-658.983,-1.98487
-539.888,-640.155,-1.92816
-544.137,-622.945,-1.87633
-553.459,-612.496,-1.84485
-562.712,-602.648,-1.81519
-570.627,-592.027,-1.7832
-581.201,-584.725,-1.76121
-592.114,-578.183,-1.7415
-598.638,-567.852,-1.71039
-594.053,-547.85,-1.65014
-589.457,-528.919,-1.59312
-584.857,-510.981,-1.53909
-580.258,-493.964,-1.48784
-577.111,-479.003,-1.44277
-576.366,-466.716,-1.40577
-576.896,-456.023,-1.37356
-577.369,-445.783,-1.34271
-586.036,-442.191,-1.3319
-590.059,-435.333,-1.31124
-486.836,-1959.55,-6.08548
-508.587,-1819.64,-5.65098
-526.984,-1696.91,-5.26985
-543.534,-1591.09,-4.94122
-558.615,-1498.97,-4.65512
-571.698,-1416.06,-4.39767
-583.048,-1341.02,-4.16462
-516.612,-1109,-3.44407
-510.699,-1027.79,-3.19186
-509.178,-964.449,-2.99515
-513.538,-918.667,-2.85298
-519.893,-881.087,-2.73627
-521.729,-839.988,-2.60863
-525.018,-805.032,-2.50008
-527.562,-772.163,-2.398
-529.169,-740.839,-2.30072
-530.583,-711.867,-2.21075
-533.733,-687.45,-2.13492
-535.807,-663.579,-2.06079
-539.433,-643.326,-1.99789
-543.065,-624.527,-1.93951
-546.068,-606.326,-1.88299
-554.368,-595.023,-1.84788
-563.105,-584.904,-1.81646
-573.539,-577.125,-1.7923
-585.812,-571.612,-1.77518
-596.984,-565.38,-1.75583
-606.996,-558.437,-1.73427
-602.212,-538.646,-1.6728
-597.273,-519.79,-1.61424
-592.342,-501.933,-1.55879
-587.607,-485.153,-1.50668
-584.349,-470.402,-1.46087
-584.883,-459.348,-1.42654
-585.325,-448.75,-1.39363
-585.7,-438.595,-1.36209
-585.342,-428.364,-1.33032
-593.52,-424.697,-1.31893
-598.241,-418.769,-1.30052
-490.447,-1912.77,-6.13061
-512.557,-1776.89,-5.69509
-531.279,-1657.61,-5.31279
-553.219,-1569.15,-5.02926
-571.524,-1485.98,-4.76269
-585.099,-1404.25,-4.50075
-596.934,-1330.32,-4.2638
-510.336,-1061.51,-3.40223
-510.231,-994.958,-3.18893
-513.096,-941.687,-3.0182
-518.638,-898.978,-2.88131
-520.048,-853.978,-2.73708
-525.476,-819.747,-2.62737
-530.328,-787.919,-2.52536
-533.334,-756.368,-2.42423
-534.401,-724.93,-2.32347
-536.212,-697.078,-2.23421
-540.354,-674.364,-2.1614
-542.418,-650.904,-2.08621
-543.831,-628.429,-2.01418
-547.414,-609.978,-1.95504
-550.514,-592.278,-1.89831
-556.627,-578.894,-1.85541
-564.529,-568.172,-1.82105
-573.333,-559.001,-1.79166
-588.244,-556.159,-1.78255
-602.988,-553.331,-1.77348
-612.924,-546.379,-1.7512
-611.078,-529.602,-1.69743
-606.194,-511.17,-1.63835
-601.411,-493.791,-1.58265
-596.653,-477.323,-1.52987
-591.849,-461.642,-1.47961
-592.193,-450.645,-1.44437
-592.402,-440.071,-1.41047
-591.745,-429.359,-1.37614
-591.058,-419.114,-1.34331
-590.323,-409.291,-1.31182
-604.278,-409.858,-1.31364
-498.818,-1883.07,-6.23525
-518.731,-1740.65,-5.76368
-539.229,-1628.49,-5.39229
-561.399,-1541.31,-5.10363
-580.8,-1461.69,-4.83999
-597.826,-1388.81,-4.59865
-609.531,-1314.86,-4.35378
-512.976,-1032.8,-3.41982
-515.141,-972.336,-3.21962
-520.68,-924.979,-3.06281
-525.535,-881.736,-2.91962
-527.083,-837.789,-2.7741
-533.627,-805.781,-2.66812
-537.665,-773.218,-2.5603
-541.089,-742.77,-2.45948
-542.779,-712.696,-2.3599
-543.832,-684.325,-2.26595
-547.353,-661.205,-2.1894
-549.194,-637.912,-2.11227
-549.153,-614.24,-2.03389
-553.403,-596.886,-1.97643
-557.048,-580.1,-1.92085
-562.398,-566.148,-1.87465
-568.457,-553.789,-1.83372
-575.802,-543.414,-1.79937
-591.364,-541.189,-1.792
-605.973,-538.248,-1.78227
-617.17,-532.53,-1.76333
-621.776,-521.602,-1.72715
-616.504,-503.202,-1.66622
-611.254,-485.787,-1.60856
-606.077,-469.322,-1.55404
-601.186,-453.896,-1.50296
-599.623,-441.674,-1.46249
-598.847,-430.6,-1.42582
-598.025,-420.009,-1.39075
-597.151,-409.863,-1.35715
-596.247,-400.148,-1.32499
-612.641,-402.213,-1.33182
-619.865,-398.297,-1.31886
-505.977,-2110.69,-7.22828
-519.519,-1896.27,-6.494
-533.716,-1731.64,-5.93019
-552.958,-1614.66,-5.52957
-573.812,-1523.23,-5.21646
-591.956,-1440.44,-4.93295
-607.783,-1365.19,-4.67523
-529.758,-1104.93,-3.78397
-518.614,-1009.58,-3.45741
-519.272,-947.677,-3.24543
-527.791,-906.565,-3.10464
-533.319,-865.167,-2.96287
-536.618,-824.701,-2.82429
-542.41,-791.922,-2.71203
-546.163,-759.43,-2.60076
-548.641,-728.199,-2.4938
-551.128,-699.695,-2.39619
-550.584,-669.879,-2.29408
-551.281,-643.899,-2.20511
-554.196,-622.407,-2.13151
-559.516,-605.108,-2.07227
-569.402,-593.807,-2.03357
-571.638,-575.582,-1.97116
-576.56,-561.186,-1.92185
-578.45,-544.864,-1.86596
-583.449,-532.399,-1.82327
-593.931,-525.54,-1.79978
-609.157,-523.159,-1.79163
-620.682,-517.827,-1.77337
-631.011,-511.821,-1.7528
-628.233,-495.796,-1.69792
-623.281,-478.943,-1.6402
-617.922,-462.65,-1.58441
-612.572,-447.178,-1.53142
-611.242,-435.324,-1.49083
-610.309,-424.31,-1.45311
-609.32,-413.771,-1.41702
-608.374,-403.739,-1.38266
-610.08,-395.874,-1.35573
-620.062,-393.605,-1.34796
-629.744,-391.245,-1.33988
-517.115,-2083.27,-7.38739
-537.237,-1893.79,-6.71547
-550.62,-1725.3,-6.118
-569.035,-1604.7,-5.69034
-589.862,-1512.21,-5.36237
-607.836,-1428.43,-5.06528
-623.387,-1352.28,-4.79526
-542.563,-1092.89,-3.87543
-542.461,-1019.83,-3.61639
-546.973,-964.046,-3.41856
-539.933,-895.658,-3.17605
-541.714,-848.691,-3.0095
-548.027,-813.391,-2.88433
-552.273,-778.708,-2.76135
-552.542,-741.988,-2.63113
-555.586,-712.163,-2.52537
-561.348,-688.264,-2.44063
-564.952,-663.82,-2.35395
-568.84,-641.654,-2.27535
-571.494,-619.853,-2.19804
-573.814,-599.318,-2.12522
-575.972,-580.087,-2.05703
-578.717,-562.754,-1.99556
-583.777,-548.751,-1.94591
-588.473,-535.322,-1.89829
-594.097,-523.549,-1.85654
-602.244,-514.646,-1.82497
-613.434,-508.791,-1.80421
-625.433,-503.921,-1.78694
-640.413,-501.658,-1.77892
-637.513,-485.889,-1.723
-634.587,-470.931,-1.66996
-630.024,-455.556,-1.61544
-625.41,-440.915,-1.56352
-624.323,-429.413,-1.52273
-623.418,-418.581,-1.48432
-623.002,-408.573,-1.44883
-622.53,-398.986,-1.41483
-624.765,-391.52,-1.38836
-629.158,-385.701,-1.36773
-638.302,-382.981,-1.35808
-533.035,-2071.26,-7.61481
-557.149,-1894.34,-6.96437
-576.686,-1742.9,-6.40761
-588.996,-1602.09,-5.88994
-607.527,-1502.27,-5.52295
-624.135,-1414.72,-5.2011
-639.532,-1338.11,-4.91945
-568.268,-1104.07,-4.05903
-556.366,-1008.88,-3.70908
-557.047,-946.987,-3.48152
-562.026,-899.246,-3.30601
-566.614,-856.222,-3.14783
-568.48,-813.828,-2.99198
-567.648,-772.005,-2.83822
-559.854,-725.147,-2.66595
-560.964,-693.558,-2.54981
-571.863,-676.293,-2.48634
-579.34,-656.587,-2.4139
-585.07,-636.558,-2.34026
-587.357,-614.467,-2.25905
-589.964,-594.336,-2.18504
-591.254,-574.363,-2.11161
-592.866,-556.069,-2.04435
-595.587,-540,-1.98528
-596.895,-523.728,-1.92545
-605.069,-514.31,-1.89083
-613.408,-505.597,-1.8588
-621.976,-497.582,-1.82933
-632.389,-491.457,-1.80681
-647.635,-489.325,-1.79897
-646.985,-475.622,-1.7486
-644.618,-461.411,-1.69635
-641.274,-447.248,-1.64428
-638.93,-434.472,-1.59732
-637.51,-422.934,-1.55489
-636.052,-411.919,-1.5144
-634.055,-401.077,-1.47454
-632.268,-390.857,-1.43697
-632.168,-382.11,-1.40481
-640.222,-378.566,-1.39178
-647.305,-374.611,-1.37724
-594.934,-1948.44,-7.43667
-611.493,-1780.15,-6.79435
-623.014,-1632.32,-6.23011
-633.592,-1509.12,-5.75989
-649.033,-1417.07,-5.40857
-662.155,-1334.51,-5.09346
-601.783,-1126.2,-4.29842
-575.353,-1004.96,-3.83566
-578.451,-947.219,-3.61529
-581.144,-895.65,-3.41847
-585.253,-851.873,-3.25138
-587.67,-810.37,-3.09298
-587.715,-769.91,-2.93855
-558.36,-696.624,-2.65884
-565.36,-673.295,-2.5698
-574.608,-654.556,-2.49828
-592.953,-647.309,-2.47062
-596.838,-625.488,-2.38733
-600.425,-605.045,-2.30931
-601.448,-583.629,-2.22757
-604.132,-565.296,-2.1576
-609.188,-550.371,-2.10063
-611.124,-533.716,-2.03706
-615.099,-519.859,-1.98418
-615.143,-503.649,-1.92231
-623.138,-494.734,-1.88828
-631.96,-486.981,-1.85869
-640.481,-479.447,-1.82993
-657.15,-478.259,-1.8254
-657.811,-465.802,-1.77786
-653.389,-450.495,-1.71943
-652.025,-438.027,-1.67185
-649.482,-425.411,-1.6237
-647.412,-413.712,-1.57905
-645.335,-402.566,-1.5365
-643.273,-391.948,-1.49598
-641.218,-381.816,-1.45731
-639.813,-372.514,-1.4218
-643.979,-366.788,-1.39995
-647.817,-361.123,-1.37833
-651.332,-355.519,-1.35694
-641.795,-1797.05,-7.13103
-653.83,-1647.67,-6.53827
-663.932,-1521.02,-6.0357
-673.587,-1414.55,-5.61318
-683.56,-1325.07,-5.25811
-690.421,-1242.77,-4.93154
-604.765,-1016.01,-4.03173
-602.075,-948.275,-3.76294
-595.102,-882.157,-3.50057
-596.444,-835.026,-3.31355
-593.752,-787.507,-3.12498
-571.78,-720.446,-2.85887
-565.755,-678.909,-2.69405
-570.672,-653.681,-2.59394
-580.492,-636.02,-2.52386
-596.094,-625.9,-2.4837
-603.486,-608.316,-2.41393
-607.162,-588.482,-2.33522
-610.318,-569.632,-2.26042
-612.887,-551.6,-2.18887
-616.172,-535.433,-2.12471
-620.597,-521.302,-2.06864
-626.297,-509.12,-2.0203
-629.342,-495.607,-1.96668
-631.275,-482.065,-1.91294
-637.235,-472.304,-1.87421
-647.85,-466.453,-1.85099
-664.144,-464.901,-1.84483
-669.711,-456.128,-1.81002
-664.142,-440.431,-1.74773
-659.974,-426.445,-1.69223
-659.269,-415.34,-1.64816
-658.148,-404.52,-1.60523
-655.789,-393.473,-1.56139
-653.455,-382.955,-1.51965
-651.106,-372.906,-1.47978
-650.743,-364.416,-1.44609
-653.176,-357.827,-1.41994
-653.681,-350.484,-1.3908
-654.079,-343.391,-1.36266
-654.574,-1980.12,-8.18215
-663.477,-1784.04,-7.37193
-675.685,-1635.18,-6.7568
-685.07,-1507.17,-6.22786
-692.27,-1396.09,-5.76887
-702.821,-1308.34,-5.40627
-638.78,-1104.19,-4.56267
-623.262,-1005.54,-4.15504
-611.567,-925.001,-3.82225
-607.85,-865.297,-3.57555
-605.605,-814.206,-3.36444
-600.962,-765.439,-3.16293
-571.528,-691.551,-2.85761
-569.411,-656.181,-2.71145
-575.014,-632.518,-2.61368
-586.214,-616.801,-2.54873
-598.451,-603.44,-2.49352
-608.491,-589.021,-2.43394
-614.673,-572.12,-2.36411
-618.805,-554.634,-2.29185
-622.527,-538.042,-2.22329
-625.902,-522.305,-2.15826
-629.835,-508.068,-2.09943
-634.083,-494.994,-2.04541
-636.349,-481.24,-1.98858
-638.799,-468.453,-1.93574
-642.693,-457.447,-1.89026
-652.315,-451.029,-1.86374
-679.06,-444.142,-1.83528
-675.4,-430.123,-1.77736
-669.481,-415.422,-1.71661
-667.1,-403.596,-1.66774
-666.267,-393.26,-1.62503
-665.374,-383.382,-1.58421
-663.969,-373.676,-1.54411
-661.26,-363.693,-1.50286
-662.062,-356.042,-1.47124
-664.935,-349.814,-1.4455
-665.818,-342.825,-1.41663
-666.151,-335.851,-1.38781
-706.209,-2340.62,-10.0887
-694.621,-2014.43,-8.68272
-690.933,-1781.1,-7.67698
-698.696,-1621,-6.98691
-704.049,-1484.92,-6.40039
